zipCode,county,state,entitlement
35068,Jefferson County,Alabama,806500
35071,Jefferson County,Alabama,806500
35073,Jefferson County,Alabama,806500
35091,Jefferson County,Alabama,806500
35094,Jefferson County,Alabama,806500
35116,Jefferson County,Alabama,806500
35117,Jefferson County,Alabama,806500
35118,Jefferson County,Alabama,806500
35119,Jefferson County,Alabama,806500
35123,Jefferson County,Alabama,806500
35126,Jefferson County,Alabama,806500
35127,Jefferson County,Alabama,806500
35139,Jefferson County,Alabama,806500
35142,Jefferson County,Alabama,806500
35173,Jefferson County,Alabama,806500
35180,Jefferson County,Alabama,806500
35181,Jefferson County,Alabama,806500
35201,Jefferson County,Alabama,806500
35202,Jefferson County,Alabama,806500
35203,Jefferson County,Alabama,806500
35204,Jefferson County,Alabama,806500
35205,Jefferson County,Alabama,806500
35206,Jefferson County,Alabama,806500
35207,Jefferson County,Alabama,806500
35208,Jefferson County,Alabama,806500
35209,Jefferson County,Alabama,806500
35210,Jefferson County,Alabama,806500
35211,Jefferson County,Alabama,806500
35212,Jefferson County,Alabama,806500
35213,Jefferson County,Alabama,806500
35214,Jefferson County,Alabama,806500
35215,Jefferson County,Alabama,806500
35216,Jefferson County,Alabama,806500
35217,Jefferson County,Alabama,806500
35218,Jefferson County,Alabama,806500
35219,Jefferson County,Alabama,806500
35220,Jefferson County,Alabama,806500
35221,Jefferson County,Alabama,806500
35222,Jefferson County,Alabama,806500
35223,Jefferson County,Alabama,806500
35224,Jefferson County,Alabama,806500
35225,Jefferson County,Alabama,806500
35226,Jefferson County,Alabama,806500
35228,Jefferson County,Alabama,806500
35229,Jefferson County,Alabama,806500
35230,Jefferson County,Alabama,806500
35231,Jefferson County,Alabama,806500
35232,Jefferson County,Alabama,806500
35233,Jefferson County,Alabama,806500
35234,Jefferson County,Alabama,806500
35235,Jefferson County,Alabama,806500
35236,Jefferson County,Alabama,806500
35237,Jefferson County,Alabama,806500
35238,Jefferson County,Alabama,806500
35240,Jefferson County,Alabama,806500
35243,Jefferson County,Alabama,806500
35244,Jefferson County,Alabama,806500
35245,Jefferson County,Alabama,806500
35246,Jefferson County,Alabama,806500
35249,Jefferson County,Alabama,806500
35253,Jefferson County,Alabama,806500
35254,Jefferson County,Alabama,806500
35255,Jefferson County,Alabama,806500
35259,Jefferson County,Alabama,806500
35260,Jefferson County,Alabama,806500
35261,Jefferson County,Alabama,806500
35263,Jefferson County,Alabama,806500
35266,Jefferson County,Alabama,806500
35270,Jefferson County,Alabama,806500
35277,Jefferson County,Alabama,806500
35278,Jefferson County,Alabama,806500
35279,Jefferson County,Alabama,806500
35280,Jefferson County,Alabama,806500
35281,Jefferson County,Alabama,806500
35282,Jefferson County,Alabama,806500
35283,Jefferson County,Alabama,806500
35285,Jefferson County,Alabama,806500
35286,Jefferson County,Alabama,806500
35287,Jefferson County,Alabama,806500
35288,Jefferson County,Alabama,806500
35289,Jefferson County,Alabama,806500
35290,Jefferson County,Alabama,806500
35291,Jefferson County,Alabama,806500
35292,Jefferson County,Alabama,806500
35293,Jefferson County,Alabama,806500
35294,Jefferson County,Alabama,806500
35295,Jefferson County,Alabama,806500
35296,Jefferson County,Alabama,806500
35297,Jefferson County,Alabama,806500
35298,Jefferson County,Alabama,806500
35299,Jefferson County,Alabama,806500
35544,Lamar County,Alabama,806500
35552,Lamar County,Alabama,806500
35574,Lamar County,Alabama,806500
35576,Lamar County,Alabama,806500
35586,Lamar County,Alabama,806500
35592,Lamar County,Alabama,806500
35610,Lauderdale County,Alabama,806500
35617,Lauderdale County,Alabama,806500
35630,Lauderdale County,Alabama,806500
35631,Lauderdale County,Alabama,806500
35632,Lauderdale County,Alabama,806500
35633,Lauderdale County,Alabama,806500
35634,Lauderdale County,Alabama,806500
35645,Lauderdale County,Alabama,806500
35648,Lauderdale County,Alabama,806500
35652,Lauderdale County,Alabama,806500
35677,Lauderdale County,Alabama,806500
35618,Lawrence County,Alabama,806500
35643,Lawrence County,Alabama,806500
35650,Lawrence County,Alabama,806500
35651,Lawrence County,Alabama,806500
35672,Lawrence County,Alabama,806500
36801,Lee County,Alabama,806500
36802,Lee County,Alabama,806500
36803,Lee County,Alabama,806500
36804,Lee County,Alabama,806500
36830,Lee County,Alabama,806500
36831,Lee County,Alabama,806500
36832,Lee County,Alabama,806500
36849,Lee County,Alabama,806500
36852,Lee County,Alabama,806500
36865,Lee County,Alabama,806500
36870,Lee County,Alabama,806500
36874,Lee County,Alabama,806500
36877,Lee County,Alabama,806500
36879,Lee County,Alabama,806500
35611,Limestone County,Alabama,806500
35612,Limestone County,Alabama,806500
35613,Limestone County,Alabama,806500
35614,Limestone County,Alabama,806500
35615,Limestone County,Alabama,806500
35620,Limestone County,Alabama,806500
35647,Limestone County,Alabama,806500
35649,Limestone County,Alabama,806500
35671,Limestone County,Alabama,806500
35739,Limestone County,Alabama,806500
35742,Limestone County,Alabama,806500
35756,Limestone County,Alabama,806500
36032,Lowndes County,Alabama,806500
36040,Lowndes County,Alabama,806500
36047,Lowndes County,Alabama,806500
36752,Lowndes County,Alabama,806500
36785,Lowndes County,Alabama,806500
36031,Macon County,Alabama,806500
36039,Macon County,Alabama,806500
36075,Macon County,Alabama,806500
36083,Macon County,Alabama,806500
36087,Macon County,Alabama,806500
36088,Macon County,Alabama,806500
36866,Macon County,Alabama,806500
35741,Madison County,Alabama,806500
35748,Madison County,Alabama,806500
35749,Madison County,Alabama,806500
35750,Madison County,Alabama,806500
35757,Madison County,Alabama,806500
35758,Madison County,Alabama,806500
35759,Madison County,Alabama,806500
35760,Madison County,Alabama,806500
35761,Madison County,Alabama,806500
35762,Madison County,Alabama,806500
35763,Madison County,Alabama,806500
35767,Madison County,Alabama,806500
35773,Madison County,Alabama,806500
35801,Madison County,Alabama,806500
35802,Madison County,Alabama,806500
35803,Madison County,Alabama,806500
35804,Madison County,Alabama,806500
35805,Madison County,Alabama,806500
35806,Madison County,Alabama,806500
35807,Madison County,Alabama,806500
35808,Madison County,Alabama,806500
35809,Madison County,Alabama,806500
35810,Madison County,Alabama,806500
35811,Madison County,Alabama,806500
35812,Madison County,Alabama,806500
35813,Madison County,Alabama,806500
35814,Madison County,Alabama,806500
35815,Madison County,Alabama,806500
35816,Madison County,Alabama,806500
35824,Madison County,Alabama,806500
35893,Madison County,Alabama,806500
35894,Madison County,Alabama,806500
35895,Madison County,Alabama,806500
35896,Madison County,Alabama,806500
35897,Madison County,Alabama,806500
35898,Madison County,Alabama,806500
35899,Madison County,Alabama,806500
36732,Marengo County,Alabama,806500
36736,Marengo County,Alabama,806500
36738,Marengo County,Alabama,806500
36742,Marengo County,Alabama,806500
36745,Marengo County,Alabama,806500
36748,Marengo County,Alabama,806500
36754,Marengo County,Alabama,806500
36763,Marengo County,Alabama,806500
36764,Marengo County,Alabama,806500
36782,Marengo County,Alabama,806500
36783,Marengo County,Alabama,806500
35543,Marion County,Alabama,806500
35548,Marion County,Alabama,806500
35563,Marion County,Alabama,806500
35564,Marion County,Alabama,806500
35570,Marion County,Alabama,806500
35594,Marion County,Alabama,806500
35016,Marshall County,Alabama,806500
35175,Marshall County,Alabama,806500
35747,Marshall County,Alabama,806500
35755,Marshall County,Alabama,806500
35950,Marshall County,Alabama,806500
35951,Marshall County,Alabama,806500
35957,Marshall County,Alabama,806500
35964,Marshall County,Alabama,806500
35976,Marshall County,Alabama,806500
35980,Marshall County,Alabama,806500
36505,Mobile County,Alabama,806500
36509,Mobile County,Alabama,806500
36512,Mobile County,Alabama,806500
36521,Mobile County,Alabama,806500
36522,Mobile County,Alabama,806500
36523,Mobile County,Alabama,806500
36525,Mobile County,Alabama,806500
36528,Mobile County,Alabama,806500
36541,Mobile County,Alabama,806500
36544,Mobile County,Alabama,806500
36560,Mobile County,Alabama,806500
36568,Mobile County,Alabama,806500
36571,Mobile County,Alabama,806500
36572,Mobile County,Alabama,806500
36575,Mobile County,Alabama,806500
36582,Mobile County,Alabama,806500
36587,Mobile County,Alabama,806500
36590,Mobile County,Alabama,806500
36601,Mobile County,Alabama,806500
36602,Mobile County,Alabama,806500
36603,Mobile County,Alabama,806500
36604,Mobile County,Alabama,806500
36605,Mobile County,Alabama,806500
36606,Mobile County,Alabama,806500
36607,Mobile County,Alabama,806500
36608,Mobile County,Alabama,806500
36609,Mobile County,Alabama,806500
36610,Mobile County,Alabama,806500
36611,Mobile County,Alabama,806500
36612,Mobile County,Alabama,806500
36613,Mobile County,Alabama,806500
36615,Mobile County,Alabama,806500
36616,Mobile County,Alabama,806500
36617,Mobile County,Alabama,806500
36618,Mobile County,Alabama,806500
36619,Mobile County,Alabama,806500
36621,Mobile County,Alabama,806500
36622,Mobile County,Alabama,806500
36625,Mobile County,Alabama,806500
36628,Mobile County,Alabama,806500
36630,Mobile County,Alabama,806500
36633,Mobile County,Alabama,806500
36640,Mobile County,Alabama,806500
36641,Mobile County,Alabama,806500
36644,Mobile County,Alabama,806500
36652,Mobile County,Alabama,806500
36660,Mobile County,Alabama,806500
36663,Mobile County,Alabama,806500
36670,Mobile County,Alabama,806500
36671,Mobile County,Alabama,806500
36675,Mobile County,Alabama,806500
36685,Mobile County,Alabama,806500
36688,Mobile County,Alabama,806500
36689,Mobile County,Alabama,806500
36690,Mobile County,Alabama,806500
36691,Mobile County,Alabama,806500
36693,Mobile County,Alabama,806500
36695,Mobile County,Alabama,806500
36425,Monroe County,Alabama,806500
36439,Monroe County,Alabama,806500
36444,Monroe County,Alabama,806500
36445,Monroe County,Alabama,806500
36449,Monroe County,Alabama,806500
36457,Monroe County,Alabama,806500
36458,Monroe County,Alabama,806500
36460,Monroe County,Alabama,806500
36461,Monroe County,Alabama,806500
36462,Monroe County,Alabama,806500
36470,Monroe County,Alabama,806500
36471,Monroe County,Alabama,806500
36480,Monroe County,Alabama,806500
36481,Monroe County,Alabama,806500
36751,Monroe County,Alabama,806500
36753,Monroe County,Alabama,806500
36013,Montgomery County,Alabama,806500
36036,Montgomery County,Alabama,806500
36043,Montgomery County,Alabama,806500
36052,Montgomery County,Alabama,806500
36057,Montgomery County,Alabama,806500
36064,Montgomery County,Alabama,806500
36065,Montgomery County,Alabama,806500
36069,Montgomery County,Alabama,806500
36101,Montgomery County,Alabama,806500
36102,Montgomery County,Alabama,806500
36103,Montgomery County,Alabama,806500
36104,Montgomery County,Alabama,806500
36105,Montgomery County,Alabama,806500
36106,Montgomery County,Alabama,806500
36107,Montgomery County,Alabama,806500
36108,Montgomery County,Alabama,806500
36109,Montgomery County,Alabama,806500
36110,Montgomery County,Alabama,806500
36111,Montgomery County,Alabama,806500
36112,Montgomery County,Alabama,806500
36113,Montgomery County,Alabama,806500
36114,Montgomery County,Alabama,806500
36115,Montgomery County,Alabama,806500
36116,Montgomery County,Alabama,806500
36117,Montgomery County,Alabama,806500
36118,Montgomery County,Alabama,806500
36119,Montgomery County,Alabama,806500
36120,Montgomery County,Alabama,806500
36121,Montgomery County,Alabama,806500
36123,Montgomery County,Alabama,806500
36124,Montgomery County,Alabama,806500
36125,Montgomery County,Alabama,806500
36130,Montgomery County,Alabama,806500
36131,Montgomery County,Alabama,806500
36132,Montgomery County,Alabama,806500
36133,Montgomery County,Alabama,806500
36134,Montgomery County,Alabama,806500
36135,Montgomery County,Alabama,806500
36140,Montgomery County,Alabama,806500
36141,Montgomery County,Alabama,806500
36142,Montgomery County,Alabama,806500
36177,Montgomery County,Alabama,806500
36191,Montgomery County,Alabama,806500
35601,Morgan County,Alabama,806500
35602,Morgan County,Alabama,806500
35603,Morgan County,Alabama,806500
35609,Morgan County,Alabama,806500
35619,Morgan County,Alabama,806500
35621,Morgan County,Alabama,806500
35622,Morgan County,Alabama,806500
35640,Morgan County,Alabama,806500
35670,Morgan County,Alabama,806500
35673,Morgan County,Alabama,806500
35699,Morgan County,Alabama,806500
35754,Morgan County,Alabama,806500
35775,Morgan County,Alabama,806500
36756,Perry County,Alabama,806500
36786,Perry County,Alabama,806500
35442,Pickens County,Alabama,806500
35447,Pickens County,Alabama,806500
35461,Pickens County,Alabama,806500
35466,Pickens County,Alabama,806500
35471,Pickens County,Alabama,806500
35481,Pickens County,Alabama,806500
36005,Pike County,Alabama,806500
36010,Pike County,Alabama,806500
36034,Pike County,Alabama,806500
36035,Pike County,Alabama,806500
36079,Pike County,Alabama,806500
36081,Pike County,Alabama,806500
36082,Pike County,Alabama,806500
36263,Randolph County,Alabama,806500
36274,Randolph County,Alabama,806500
36276,Randolph County,Alabama,806500
36278,Randolph County,Alabama,806500
36280,Randolph County,Alabama,806500
36851,Russell County,Alabama,806500
36856,Russell County,Alabama,806500
36858,Russell County,Alabama,806500
36859,Russell County,Alabama,806500
36860,Russell County,Alabama,806500
36867,Russell County,Alabama,806500
36868,Russell County,Alabama,806500
36869,Russell County,Alabama,806500
36871,Russell County,Alabama,806500
36875,Russell County,Alabama,806500
35007,Shelby County,Alabama,806500
35040,Shelby County,Alabama,806500
35043,Shelby County,Alabama,806500
35051,Shelby County,Alabama,806500
35078,Shelby County,Alabama,806500
35080,Shelby County,Alabama,806500
35114,Shelby County,Alabama,806500
35115,Shelby County,Alabama,806500
35124,Shelby County,Alabama,806500
35137,Shelby County,Alabama,806500
35143,Shelby County,Alabama,806500
35144,Shelby County,Alabama,806500
35147,Shelby County,Alabama,806500
35176,Shelby County,Alabama,806500
35178,Shelby County,Alabama,806500
35185,Shelby County,Alabama,806500
35186,Shelby County,Alabama,806500
35187,Shelby County,Alabama,806500
35242,Shelby County,Alabama,806500
35182,St Clair County,Alabama,806500
35004,St. Clair County,Alabama,806500
35052,St. Clair County,Alabama,806500
35054,St. Clair County,Alabama,806500
35112,St. Clair County,Alabama,806500
35120,St. Clair County,Alabama,806500
35125,St. Clair County,Alabama,806500
35128,St. Clair County,Alabama,806500
35131,St. Clair County,Alabama,806500
35135,St. Clair County,Alabama,806500
35146,St. Clair County,Alabama,806500
35953,St. Clair County,Alabama,806500
35987,St. Clair County,Alabama,806500
35459,Sumter County,Alabama,806500
35460,Sumter County,Alabama,806500
35464,Sumter County,Alabama,806500
35470,Sumter County,Alabama,806500
35477,Sumter County,Alabama,806500
36901,Sumter County,Alabama,806500
36907,Sumter County,Alabama,806500
36925,Sumter County,Alabama,806500
35014,Talladega County,Alabama,806500
35032,Talladega County,Alabama,806500
35044,Talladega County,Alabama,806500
35096,Talladega County,Alabama,806500
35149,Talladega County,Alabama,806500
35150,Talladega County,Alabama,806500
35151,Talladega County,Alabama,806500
35160,Talladega County,Alabama,806500
35161,Talladega County,Alabama,806500
36268,Talladega County,Alabama,806500
35010,Tallapoosa County,Alabama,806500
35011,Tallapoosa County,Alabama,806500
36023,Tallapoosa County,Alabama,806500
36256,Tallapoosa County,Alabama,806500
36850,Tallapoosa County,Alabama,806500
36853,Tallapoosa County,Alabama,806500
36861,Tallapoosa County,Alabama,806500
35111,Tuscaloosa County,Alabama,806500
35401,Tuscaloosa County,Alabama,806500
35402,Tuscaloosa County,Alabama,806500
35403,Tuscaloosa County,Alabama,806500
35404,Tuscaloosa County,Alabama,806500
35405,Tuscaloosa County,Alabama,806500
35406,Tuscaloosa County,Alabama,806500
35407,Tuscaloosa County,Alabama,806500
35440,Tuscaloosa County,Alabama,806500
35444,Tuscaloosa County,Alabama,806500
35446,Tuscaloosa County,Alabama,806500
35449,Tuscaloosa County,Alabama,806500
35452,Tuscaloosa County,Alabama,806500
35453,Tuscaloosa County,Alabama,806500
35456,Tuscaloosa County,Alabama,806500
35457,Tuscaloosa County,Alabama,806500
35458,Tuscaloosa County,Alabama,806500
35463,Tuscaloosa County,Alabama,806500
35468,Tuscaloosa County,Alabama,806500
35473,Tuscaloosa County,Alabama,806500
35475,Tuscaloosa County,Alabama,806500
35476,Tuscaloosa County,Alabama,806500
35478,Tuscaloosa County,Alabama,806500
35480,Tuscaloosa County,Alabama,806500
35482,Tuscaloosa County,Alabama,806500
35485,Tuscaloosa County,Alabama,806500
35486,Tuscaloosa County,Alabama,806500
35487,Tuscaloosa County,Alabama,806500
35490,Tuscaloosa County,Alabama,806500
35038,Walker County,Alabama,806500
35063,Walker County,Alabama,806500
35130,Walker County,Alabama,806500
35148,Walker County,Alabama,806500
35501,Walker County,Alabama,806500
35502,Walker County,Alabama,806500
35503,Walker County,Alabama,806500
35504,Walker County,Alabama,806500
35549,Walker County,Alabama,806500
35550,Walker County,Alabama,806500
35560,Walker County,Alabama,806500
35573,Walker County,Alabama,806500
35578,Walker County,Alabama,806500
35579,Walker County,Alabama,806500
35580,Walker County,Alabama,806500
35584,Walker County,Alabama,806500
35587,Walker County,Alabama,806500
