zipCode,county,state,entitlement
35209,Jefferson County,Alabama,832750
35210,Jefferson County,Alabama,832750
35211,Jefferson County,Alabama,832750
35212,Jefferson County,Alabama,832750
35213,Jefferson County,Alabama,832750
35214,Jefferson County,Alabama,832750
35215,Jefferson County,Alabama,832750
35216,Jefferson County,Alabama,832750
35217,Jefferson County,Alabama,832750
35218,Jefferson County,Alabama,832750
35219,Jefferson County,Alabama,832750
35220,Jefferson County,Alabama,832750
35221,Jefferson County,Alabama,832750
35222,Jefferson County,Alabama,832750
35223,Jefferson County,Alabama,832750
35224,Jefferson County,Alabama,832750
35225,Jefferson County,Alabama,832750
35226,Jefferson County,Alabama,832750
35228,Jefferson County,Alabama,832750
35229,Jefferson County,Alabama,832750
35230,Jefferson County,Alabama,832750
35231,Jefferson County,Alabama,832750
35232,Jefferson County,Alabama,832750
35233,Jefferson County,Alabama,832750
35234,Jefferson County,Alabama,832750
35235,Jefferson County,Alabama,832750
35236,Jefferson County,Alabama,832750
35237,Jefferson County,Alabama,832750
35238,Jefferson County,Alabama,832750
35240,Jefferson County,Alabama,832750
35243,Jefferson County,Alabama,832750
35244,Jefferson County,Alabama,832750
35245,Jefferson County,Alabama,832750
35246,Jefferson County,Alabama,832750
35249,Jefferson County,Alabama,832750
35253,Jefferson County,Alabama,832750
35254,Jefferson County,Alabama,832750
35255,Jefferson County,Alabama,832750
35259,Jefferson County,Alabama,832750
35260,Jefferson County,Alabama,832750
35261,Jefferson County,Alabama,832750
35263,Jefferson County,Alabama,832750
35266,Jefferson County,Alabama,832750
35270,Jefferson County,Alabama,832750
35277,Jefferson County,Alabama,832750
35278,Jefferson County,Alabama,832750
35279,Jefferson County,Alabama,832750
35280,Jefferson County,Alabama,832750
35281,Jefferson County,Alabama,832750
35282,Jefferson County,Alabama,832750
35283,Jefferson County,Alabama,832750
35285,Jefferson County,Alabama,832750
35286,Jefferson County,Alabama,832750
35287,Jefferson County,Alabama,832750
35288,Jefferson County,Alabama,832750
35289,Jefferson County,Alabama,832750
35290,Jefferson County,Alabama,832750
35291,Jefferson County,Alabama,832750
35292,Jefferson County,Alabama,832750
35293,Jefferson County,Alabama,832750
35294,Jefferson County,Alabama,832750
35295,Jefferson County,Alabama,832750
35296,Jefferson County,Alabama,832750
35297,Jefferson County,Alabama,832750
35298,Jefferson County,Alabama,832750
35299,Jefferson County,Alabama,832750
35544,Lamar County,Alabama,832750
35552,Lamar County,Alabama,832750
35574,Lamar County,Alabama,832750
35576,Lamar County,Alabama,832750
35586,Lamar County,Alabama,832750
35592,Lamar County,Alabama,832750
35610,Lauderdale County,Alabama,832750
35617,Lauderdale County,Alabama,832750
35630,Lauderdale County,Alabama,832750
35631,Lauderdale County,Alabama,832750
35632,Lauderdale County,Alabama,832750
35633,Lauderdale County,Alabama,832750
35634,Lauderdale County,Alabama,832750
35645,Lauderdale County,Alabama,832750
35648,Lauderdale County,Alabama,832750
35652,Lauderdale County,Alabama,832750
35677,Lauderdale County,Alabama,832750
35618,Lawrence County,Alabama,832750
35643,Lawrence County,Alabama,832750
35650,Lawrence County,Alabama,832750
35651,Lawrence County,Alabama,832750
35672,Lawrence County,Alabama,832750
36801,Lee County,Alabama,832750
36802,Lee County,Alabama,832750
36803,Lee County,Alabama,832750
36804,Lee County,Alabama,832750
36830,Lee County,Alabama,832750
36831,Lee County,Alabama,832750
36832,Lee County,Alabama,832750
36849,Lee County,Alabama,832750
36852,Lee County,Alabama,832750
36865,Lee County,Alabama,832750
36870,Lee County,Alabama,832750
36874,Lee County,Alabama,832750
36877,Lee County,Alabama,832750
36879,Lee County,Alabama,832750
35611,Limestone County,Alabama,832750
35612,Limestone County,Alabama,832750
35613,Limestone County,Alabama,832750
35614,Limestone County,Alabama,832750
35615,Limestone County,Alabama,832750
35620,Limestone County,Alabama,832750
35647,Limestone County,Alabama,832750
35649,Limestone County,Alabama,832750
35671,Limestone County,Alabama,832750
35739,Limestone County,Alabama,832750
35742,Limestone County,Alabama,832750
35756,Limestone County,Alabama,832750
36032,Lowndes County,Alabama,832750
36040,Lowndes County,Alabama,832750
36047,Lowndes County,Alabama,832750
36752,Lowndes County,Alabama,832750
36785,Lowndes County,Alabama,832750
36031,Macon County,Alabama,832750
36039,Macon County,Alabama,832750
36075,Macon County,Alabama,832750
36083,Macon County,Alabama,832750
36087,Macon County,Alabama,832750
36088,Macon County,Alabama,832750
36866,Macon County,Alabama,832750
35741,Madison County,Alabama,832750
35748,Madison County,Alabama,832750
35749,Madison County,Alabama,832750
35750,Madison County,Alabama,832750
35757,Madison County,Alabama,832750
35758,Madison County,Alabama,832750
35759,Madison County,Alabama,832750
35760,Madison County,Alabama,832750
35761,Madison County,Alabama,832750
35762,Madison County,Alabama,832750
35763,Madison County,Alabama,832750
35767,Madison County,Alabama,832750
35773,Madison County,Alabama,832750
35801,Madison County,Alabama,832750
35802,Madison County,Alabama,832750
35803,Madison County,Alabama,832750
35804,Madison County,Alabama,832750
35805,Madison County,Alabama,832750
35806,Madison County,Alabama,832750
35807,Madison County,Alabama,832750
35808,Madison County,Alabama,832750
35809,Madison County,Alabama,832750
35810,Madison County,Alabama,832750
35811,Madison County,Alabama,832750
35812,Madison County,Alabama,832750
35813,Madison County,Alabama,832750
35814,Madison County,Alabama,832750
35815,Madison County,Alabama,832750
35816,Madison County,Alabama,832750
35824,Madison County,Alabama,832750
35893,Madison County,Alabama,832750
35894,Madison County,Alabama,832750
35895,Madison County,Alabama,832750
35896,Madison County,Alabama,832750
35897,Madison County,Alabama,832750
35898,Madison County,Alabama,832750
35899,Madison County,Alabama,832750
36732,Marengo County,Alabama,832750
36736,Marengo County,Alabama,832750
36738,Marengo County,Alabama,832750
36742,Marengo County,Alabama,832750
36745,Marengo County,Alabama,832750
36748,Marengo County,Alabama,832750
36754,Marengo County,Alabama,832750
36763,Marengo County,Alabama,832750
36764,Marengo County,Alabama,832750
36782,Marengo County,Alabama,832750
36783,Marengo County,Alabama,832750
35543,Marion County,Alabama,832750
35548,Marion County,Alabama,832750
35563,Marion County,Alabama,832750
35564,Marion County,Alabama,832750
35570,Marion County,Alabama,832750
35594,Marion County,Alabama,832750
35016,Marshall County,Alabama,832750
35175,Marshall County,Alabama,832750
35747,Marshall County,Alabama,832750
35755,Marshall County,Alabama,832750
35950,Marshall County,Alabama,832750
35951,Marshall County,Alabama,832750
35957,Marshall County,Alabama,832750
35964,Marshall County,Alabama,832750
35976,Marshall County,Alabama,832750
35980,Marshall County,Alabama,832750
36505,Mobile County,Alabama,832750
36509,Mobile County,Alabama,832750
36512,Mobile County,Alabama,832750
36521,Mobile County,Alabama,832750
36522,Mobile County,Alabama,832750
36523,Mobile County,Alabama,832750
36525,Mobile County,Alabama,832750
36528,Mobile County,Alabama,832750
36541,Mobile County,Alabama,832750
36544,Mobile County,Alabama,832750
36560,Mobile County,Alabama,832750
36568,Mobile County,Alabama,832750
36571,Mobile County,Alabama,832750
36572,Mobile County,Alabama,832750
36575,Mobile County,Alabama,832750
36582,Mobile County,Alabama,832750
36587,Mobile County,Alabama,832750
36590,Mobile County,Alabama,832750
36601,Mobile County,Alabama,832750
36602,Mobile County,Alabama,832750
36603,Mobile County,Alabama,832750
36604,Mobile County,Alabama,832750
36605,Mobile County,Alabama,832750
36606,Mobile County,Alabama,832750
36607,Mobile County,Alabama,832750
36608,Mobile County,Alabama,832750
36609,Mobile County,Alabama,832750
36610,Mobile County,Alabama,832750
36611,Mobile County,Alabama,832750
36612,Mobile County,Alabama,832750
36613,Mobile County,Alabama,832750
36615,Mobile County,Alabama,832750
36616,Mobile County,Alabama,832750
36617,Mobile County,Alabama,832750
36618,Mobile County,Alabama,832750
36619,Mobile County,Alabama,832750
36621,Mobile County,Alabama,832750
36622,Mobile County,Alabama,832750
36625,Mobile County,Alabama,832750
36628,Mobile County,Alabama,832750
36630,Mobile County,Alabama,832750
36633,Mobile County,Alabama,832750
36640,Mobile County,Alabama,832750
36641,Mobile County,Alabama,832750
36644,Mobile County,Alabama,832750
36652,Mobile County,Alabama,832750
36660,Mobile County,Alabama,832750
36663,Mobile County,Alabama,832750
36670,Mobile County,Alabama,832750
36671,Mobile County,Alabama,832750
36675,Mobile County,Alabama,832750
36685,Mobile County,Alabama,832750
36688,Mobile County,Alabama,832750
36689,Mobile County,Alabama,832750
36690,Mobile County,Alabama,832750
36691,Mobile County,Alabama,832750
36693,Mobile County,Alabama,832750
36695,Mobile County,Alabama,832750
36425,Monroe County,Alabama,832750
36439,Monroe County,Alabama,832750
36444,Monroe County,Alabama,832750
36445,Monroe County,Alabama,832750
36449,Monroe County,Alabama,832750
36457,Monroe County,Alabama,832750
36458,Monroe County,Alabama,832750
36460,Monroe County,Alabama,832750
36461,Monroe County,Alabama,832750
36462,Monroe County,Alabama,832750
36470,Monroe County,Alabama,832750
36471,Monroe County,Alabama,832750
36480,Monroe County,Alabama,832750
36481,Monroe County,Alabama,832750
36751,Monroe County,Alabama,832750
36753,Monroe County,Alabama,832750
36013,Montgomery County,Alabama,832750
36036,Montgomery County,Alabama,832750
36043,Montgomery County,Alabama,832750
36052,Montgomery County,Alabama,832750
36057,Montgomery County,Alabama,832750
36064,Montgomery County,Alabama,832750
36065,Montgomery County,Alabama,832750
36069,Montgomery County,Alabama,832750
36101,Montgomery County,Alabama,832750
36102,Montgomery County,Alabama,832750
36103,Montgomery County,Alabama,832750
36104,Montgomery County,Alabama,832750
36105,Montgomery County,Alabama,832750
36106,Montgomery County,Alabama,832750
36107,Montgomery County,Alabama,832750
36108,Montgomery County,Alabama,832750
36109,Montgomery County,Alabama,832750
36110,Montgomery County,Alabama,832750
36111,Montgomery County,Alabama,832750
36112,Montgomery County,Alabama,832750
36113,Montgomery County,Alabama,832750
36114,Montgomery County,Alabama,832750
36115,Montgomery County,Alabama,832750
36116,Montgomery County,Alabama,832750
36117,Montgomery County,Alabama,832750
36118,Montgomery County,Alabama,832750
36119,Montgomery County,Alabama,832750
36120,Montgomery County,Alabama,832750
36121,Montgomery County,Alabama,832750
36123,Montgomery County,Alabama,832750
36124,Montgomery County,Alabama,832750
36125,Montgomery County,Alabama,832750
36130,Montgomery County,Alabama,832750
36131,Montgomery County,Alabama,832750
36132,Montgomery County,Alabama,832750
36133,Montgomery County,Alabama,832750
36134,Montgomery County,Alabama,832750
36135,Montgomery County,Alabama,832750
36140,Montgomery County,Alabama,832750
36141,Montgomery County,Alabama,832750
36142,Montgomery County,Alabama,832750
36177,Montgomery County,Alabama,832750
36191,Montgomery County,Alabama,832750
35601,Morgan County,Alabama,832750
35602,Morgan County,Alabama,832750
35603,Morgan County,Alabama,832750
35609,Morgan County,Alabama,832750
35619,Morgan County,Alabama,832750
35621,Morgan County,Alabama,832750
35622,Morgan County,Alabama,832750
35640,Morgan County,Alabama,832750
35670,Morgan County,Alabama,832750
35673,Morgan County,Alabama,832750
35699,Morgan County,Alabama,832750
35754,Morgan County,Alabama,832750
35775,Morgan County,Alabama,832750
36756,Perry County,Alabama,832750
36786,Perry County,Alabama,832750
35442,Pickens County,Alabama,832750
35447,Pickens County,Alabama,832750
35461,Pickens County,Alabama,832750
35466,Pickens County,Alabama,832750
35471,Pickens County,Alabama,832750
35481,Pickens County,Alabama,832750
36005,Pike County,Alabama,832750
36010,Pike County,Alabama,832750
36034,Pike County,Alabama,832750
36035,Pike County,Alabama,832750
36079,Pike County,Alabama,832750
36081,Pike County,Alabama,832750
36082,Pike County,Alabama,832750
36263,Randolph County,Alabama,832750
36274,Randolph County,Alabama,832750
36276,Randolph County,Alabama,832750
36278,Randolph County,Alabama,832750
36280,Randolph County,Alabama,832750
36851,Russell County,Alabama,832750
36856,Russell County,Alabama,832750
36858,Russell County,Alabama,832750
36859,Russell County,Alabama,832750
36860,Russell County,Alabama,832750
36867,Russell County,Alabama,832750
36868,Russell County,Alabama,832750
36869,Russell County,Alabama,832750
36871,Russell County,Alabama,832750
36875,Russell County,Alabama,832750
35007,Shelby County,Alabama,832750
35040,Shelby County,Alabama,832750
35043,Shelby County,Alabama,832750
35051,Shelby County,Alabama,832750
35078,Shelby County,Alabama,832750
35080,Shelby County,Alabama,832750
35114,Shelby County,Alabama,832750
35115,Shelby County,Alabama,832750
35124,Shelby County,Alabama,832750
35137,Shelby County,Alabama,832750
35143,Shelby County,Alabama,832750
35144,Shelby County,Alabama,832750
35147,Shelby County,Alabama,832750
35176,Shelby County,Alabama,832750
35178,Shelby County,Alabama,832750
35185,Shelby County,Alabama,832750
35186,Shelby County,Alabama,832750
35187,Shelby County,Alabama,832750
35242,Shelby County,Alabama,832750
35182,St Clair County,Alabama,832750
35004,St. Clair County,Alabama,832750
35052,St. Clair County,Alabama,832750
35054,St. Clair County,Alabama,832750
35112,St. Clair County,Alabama,832750
35120,St. Clair County,Alabama,832750
35125,St. Clair County,Alabama,832750
35128,St. Clair County,Alabama,832750
35131,St. Clair County,Alabama,832750
35135,St. Clair County,Alabama,832750
35146,St. Clair County,Alabama,832750
35953,St. Clair County,Alabama,832750
35987,St. Clair County,Alabama,832750
35459,Sumter County,Alabama,832750
35460,Sumter County,Alabama,832750
35464,Sumter County,Alabama,832750
35470,Sumter County,Alabama,832750
35477,Sumter County,Alabama,832750
36901,Sumter County,Alabama,832750
36907,Sumter County,Alabama,832750
36925,Sumter County,Alabama,832750
35014,Talladega County,Alabama,832750
35032,Talladega County,Alabama,832750
35044,Talladega County,Alabama,832750
35096,Talladega County,Alabama,832750
35149,Talladega County,Alabama,832750
35150,Talladega County,Alabama,832750
35151,Talladega County,Alabama,832750
35160,Talladega County,Alabama,832750
35161,Talladega County,Alabama,832750
36268,Talladega County,Alabama,832750
35010,Tallapoosa County,Alabama,832750
35011,Tallapoosa County,Alabama,832750
36023,Tallapoosa County,Alabama,832750
36256,Tallapoosa County,Alabama,832750
36850,Tallapoosa County,Alabama,832750
36853,Tallapoosa County,Alabama,832750
36861,Tallapoosa County,Alabama,832750
35111,Tuscaloosa County,Alabama,832750
35401,Tuscaloosa County,Alabama,832750
35402,Tuscaloosa County,Alabama,832750
35403,Tuscaloosa County,Alabama,832750
35404,Tuscaloosa County,Alabama,832750
35405,Tuscaloosa County,Alabama,832750
35406,Tuscaloosa County,Alabama,832750
35407,Tuscaloosa County,Alabama,832750
35440,Tuscaloosa County,Alabama,832750
35444,Tuscaloosa County,Alabama,832750
35446,Tuscaloosa County,Alabama,832750
35449,Tuscaloosa County,Alabama,832750
35452,Tuscaloosa County,Alabama,832750
35453,Tuscaloosa County,Alabama,832750
35456,Tuscaloosa County,Alabama,832750
35457,Tuscaloosa County,Alabama,832750
35458,Tuscaloosa County,Alabama,832750
35463,Tuscaloosa County,Alabama,832750
35468,Tuscaloosa County,Alabama,832750
35473,Tuscaloosa County,Alabama,832750
35475,Tuscaloosa County,Alabama,832750
35476,Tuscaloosa County,Alabama,832750
35478,Tuscaloosa County,Alabama,832750
35480,Tuscaloosa County,Alabama,832750
35482,Tuscaloosa County,Alabama,832750
35485,Tuscaloosa County,Alabama,832750
35486,Tuscaloosa County,Alabama,832750
35487,Tuscaloosa County,Alabama,832750
35490,Tuscaloosa County,Alabama,832750
35038,Walker County,Alabama,832750
35063,Walker County,Alabama,832750
35130,Walker County,Alabama,832750
35148,Walker County,Alabama,832750
35501,Walker County,Alabama,832750
35502,Walker County,Alabama,832750
35503,Walker County,Alabama,832750
35504,Walker County,Alabama,832750
35549,Walker County,Alabama,832750
35550,Walker County,Alabama,832750
35560,Walker County,Alabama,832750
35573,Walker County,Alabama,832750
35578,Walker County,Alabama,832750
35579,Walker County,Alabama,832750
35580,Walker County,Alabama,832750
35584,Walker County,Alabama,832750
35587,Walker County,Alabama,832750
