zipCode,county,state,entitlement
94511,Contra Costa County,California,1149825
94512,Solano County,California,766550
94513,Contra Costa County,California,1149825
94514,Contra Costa County,California,1149825
94515,Napa County,California,1017750
94516,Contra Costa County,California,1149825
94517,Contra Costa County,California,1149825
94518,Contra Costa County,California,1149825
94519,Contra Costa County,California,1149825
94520,Contra Costa County,California,1149825
94521,Contra Costa County,California,1149825
94522,Contra Costa County,California,1149825
94523,Contra Costa County,California,1149825
94524,Contra Costa County,California,1149825
94525,Contra Costa County,California,1149825
94526,Contra Costa County,California,1149825
94527,Contra Costa County,California,1149825
94528,Contra Costa County,California,1149825
94529,Contra Costa County,California,1149825
94530,Contra Costa County,California,1149825
94531,Contra Costa County,California,1149825
94533,Solano County,California,766550
94534,Solano County,California,766550
94535,Solano County,California,766550
94536,Alameda County,California,1149825
94537,Alameda County,California,1149825
94538,Alameda County,California,1149825
94539,Alameda County,California,1149825
94540,Alameda County,California,1149825
94541,Alameda County,California,1149825
94542,Alameda County,California,1149825
94543,Alameda County,California,1149825
94544,Alameda County,California,1149825
94545,Alameda County,California,1149825
94546,Alameda County,California,1149825
94547,Contra Costa County,California,1149825
94548,Contra Costa County,California,1149825
94549,Contra Costa County,California,1149825
94550,Alameda County,California,1149825
94551,Alameda County,California,1149825
94552,Alameda County,California,1149825
94553,Contra Costa County,California,1149825
94555,Alameda County,California,1149825
94556,Contra Costa County,California,1149825
94557,Alameda County,California,1149825
94558,Napa County,California,1017750
94559,Napa County,California,1017750
94560,Alameda County,California,1149825
94561,Contra Costa County,California,1149825
94562,Napa County,California,1017750
94563,Contra Costa County,California,1149825
94564,Contra Costa County,California,1149825
94565,Contra Costa County,California,1149825
94566,Alameda County,California,1149825
94567,Napa County,California,1017750
94568,Alameda County,California,1149825
94569,Contra Costa County,California,1149825
94570,Contra Costa County,California,1149825
94571,Solano County,California,766550
94572,Contra Costa County,California,1149825
94573,Napa County,California,1017750
94574,Napa County,California,1017750
94575,Contra Costa County,California,1149825
94576,Napa County,California,1017750
94577,Alameda County,California,1149825
94578,Alameda County,California,1149825
94579,Alameda County,California,1149825
94580,Alameda County,California,1149825
94581,Napa County,California,1017750
94582,Contra Costa County,California,1149825
94583,Contra Costa County,California,1149825
94585,Solano County,California,766550
94586,Alameda County,California,1149825
94587,Alameda County,California,1149825
94588,Alameda County,California,1149825
94589,Solano County,California,766550
94590,Solano County,California,766550
94591,Solano County,California,766550
94592,Solano County,California,766550
94595,Contra Costa County,California,1149825
94596,Contra Costa County,California,1149825
94597,Contra Costa County,California,1149825
94598,Contra Costa County,California,1149825
94599,Napa County,California,1017750
94601,Alameda County,California,1149825
94602,Alameda County,California,1149825
94603,Alameda County,California,1149825
94604,Alameda County,California,1149825
94605,Alameda County,California,1149825
94606,Alameda County,California,1149825
94607,Alameda County,California,1149825
94608,Alameda County,California,1149825
94609,Alameda County,California,1149825
94610,Alameda County,California,1149825
94611,Alameda County,California,1149825
94612,Alameda County,California,1149825
94613,Alameda County,California,1149825
94614,Alameda County,California,1149825
94615,Alameda County,California,1149825
94617,Alameda County,California,1149825
94618,Alameda County,California,1149825
94619,Alameda County,California,1149825
94620,Alameda County,California,1149825
94621,Alameda County,California,1149825
94622,Alameda County,California,1149825
94623,Alameda County,California,1149825
94624,Alameda County,California,1149825
94625,Alameda County,California,1149825
94649,Alameda County,California,1149825
94659,Alameda County,California,1149825
94660,Alameda County,California,1149825
94661,Alameda County,California,1149825
94662,Alameda County,California,1149825
94666,Alameda County,California,1149825
94701,Alameda County,California,1149825
94702,Alameda County,California,1149825
94703,Alameda County,California,1149825
94704,Alameda County,California,1149825
94705,Alameda County,California,1149825
94706,Alameda County,California,1149825
94707,Alameda County,California,1149825
94708,Alameda County,California,1149825
94709,Alameda County,California,1149825
94710,Alameda County,California,1149825
94712,Alameda County,California,1149825
94720,Alameda County,California,1149825
94801,Contra Costa County,California,1149825
94802,Contra Costa County,California,1149825
94803,Contra Costa County,California,1149825
94804,Contra Costa County,California,1149825
94805,Contra Costa County,California,1149825
94806,Contra Costa County,California,1149825
94807,Contra Costa County,California,1149825
94808,Contra Costa County,California,1149825
94820,Contra Costa County,California,1149825
94850,Contra Costa County,California,1149825
94901,Marin County,California,1149825
94903,Marin County,California,1149825
94904,Marin County,California,1149825
94912,Marin County,California,1149825
94913,Marin County,California,1149825
94914,Marin County,California,1149825
94915,Marin County,California,1149825
94920,Marin County,California,1149825
94922,Sonoma County,California,877450
94923,Sonoma County,California,877450
94924,Marin County,California,1149825
94925,Marin County,California,1149825
94926,Sonoma County,California,877450
94927,Sonoma County,California,877450
94928,Sonoma County,California,877450
94929,Marin County,California,1149825
94930,Marin County,California,1149825
94931,Sonoma County,California,877450
94933,Marin County,California,1149825
94937,Marin County,California,1149825
94938,Marin County,California,1149825
94939,Marin County,California,1149825
94940,Marin County,California,1149825
94941,Marin County,California,1149825
94942,Marin County,California,1149825
94945,Marin County,California,1149825
94946,Marin County,California,1149825
94947,Marin County,California,1149825
94948,Marin County,California,1149825
94949,Marin County,California,1149825
94950,Marin County,California,1149825
94951,Sonoma County,California,877450
94952,Sonoma County,California,877450
94953,Sonoma County,California,877450
94954,Sonoma County,California,877450
94955,Sonoma County,California,877450
94956,Marin County,California,1149825
94957,Marin County,California,1149825
94960,Marin County,California,1149825
94963,Marin County,California,1149825
94964,Marin County,California,1149825
94965,Marin County,California,1149825
94966,Marin County,California,1149825
94970,Marin County,California,1149825
94971,Marin County,California,1149825
94972,Marin County,California,1149825
94973,Marin County,California,1149825
94974,Marin County,California,1149825
94975,Sonoma County,California,877450
94976,Marin County,California,1149825
94977,Marin County,California,1149825
94978,Marin County,California,1149825
94979,Marin County,California,1149825
94998,Marin County,California,1149825
94999,Sonoma County,California,877450
95001,Santa Cruz County,California,1149825
95002,Santa Clara County,California,1149825
95003,Santa Cruz County,California,1149825
95004,Monterey County,California,920000
95005,Santa Cruz County,California,1149825
95006,Santa Cruz County,California,1149825
95007,Santa Cruz County,California,1149825
95008,Santa Clara County,California,1149825
95009,Santa Clara County,California,1149825
95010,Santa Cruz County,California,1149825
95011,Santa Clara County,California,1149825
95012,Monterey County,California,920000
95013,Santa Clara County,California,1149825
95014,Santa Clara County,California,1149825
95015,Santa Clara County,California,1149825
95017,Santa Cruz County,California,1149825
95018,Santa Cruz County,California,1149825
95019,Santa Cruz County,California,1149825
95020,Santa Clara County,California,1149825
95021,Santa Clara County,California,1149825
95023,San Benito County,California,1149825
95024,San Benito County,California,1149825
95026,Santa Clara County,California,1149825
95030,Santa Clara County,California,1149825
95031,Santa Clara County,California,1149825
95032,Santa Clara County,California,1149825
95033,Santa Cruz County,California,1149825
95035,Santa Clara County,California,1149825
95036,Santa Clara County,California,1149825
95037,Santa Clara County,California,1149825
95038,Santa Clara County,California,1149825
95039,Monterey County,California,920000
95041,Santa Cruz County,California,1149825
95042,Santa Clara County,California,1149825
95043,San Benito County,California,1149825
95044,Santa Clara County,California,1149825
95045,San Benito County,California,1149825
95046,Santa Clara County,California,1149825
95050,Santa Clara County,California,1149825
95051,Santa Clara County,California,1149825
95052,Santa Clara County,California,1149825
95053,Santa Clara County,California,1149825
95054,Santa Clara County,California,1149825
95055,Santa Clara County,California,1149825
95056,Santa Clara County,California,1149825
95060,Santa Cruz County,California,1149825
95061,Santa Cruz County,California,1149825
95062,Santa Cruz County,California,1149825
95063,Santa Cruz County,California,1149825
95064,Santa Cruz County,California,1149825
95065,Santa Cruz County,California,1149825
95066,Santa Cruz County,California,1149825
95067,Santa Cruz County,California,1149825
95070,Santa Clara County,California,1149825
95071,Santa Clara County,California,1149825
95073,Santa Cruz County,California,1149825
95075,San Benito County,California,1149825
95076,Santa Cruz County,California,1149825
95077,Santa Cruz County,California,1149825
95101,Santa Clara County,California,1149825
95103,Santa Clara County,California,1149825
95106,Santa Clara County,California,1149825
95108,Santa Clara County,California,1149825
95109,Santa Clara County,California,1149825
95110,Santa Clara County,California,1149825
95111,Santa Clara County,California,1149825
95112,Santa Clara County,California,1149825
95113,Santa Clara County,California,1149825
95115,Santa Clara County,California,1149825
95116,Santa Clara County,California,1149825
95117,Santa Clara County,California,1149825
95118,Santa Clara County,California,1149825
95119,Santa Clara County,California,1149825
95120,Santa Clara County,California,1149825
95121,Santa Clara County,California,1149825
95122,Santa Clara County,California,1149825
95123,Santa Clara County,California,1149825
95124,Santa Clara County,California,1149825
95125,Santa Clara County,California,1149825
95126,Santa Clara County,California,1149825
95127,Santa Clara County,California,1149825
95128,Santa Clara County,California,1149825
95129,Santa Clara County,California,1149825
95130,Santa Clara County,California,1149825
95131,Santa Clara County,California,1149825
95132,Santa Clara County,California,1149825
95133,Santa Clara County,California,1149825
95134,Santa Clara County,California,1149825
95135,Santa Clara County,California,1149825
95136,Santa Clara County,California,1149825
95138,Santa Clara County,California,1149825
95139,Santa Clara County,California,1149825
95140,Santa Clara County,California,1149825
95141,Santa Clara County,California,1149825
95148,Santa Clara County,California,1149825
95150,Santa Clara County,California,1149825
95151,Santa Clara County,California,1149825
95152,Santa Clara County,California,1149825
95153,Santa Clara County,California,1149825
95154,Santa Clara County,California,1149825
95155,Santa Clara County,California,1149825
95156,Santa Clara County,California,1149825
95157,Santa Clara County,California,1149825
95158,Santa Clara County,California,1149825
95159,Santa Clara County,California,1149825
95160,Santa Clara County,California,1149825
95161,Santa Clara County,California,1149825
95164,Santa Clara County,California,1149825
95170,Santa Clara County,California,1149825
95172,Santa Clara County,California,1149825
95173,Santa Clara County,California,1149825
95190,Santa Clara County,California,1149825
95191,Santa Clara County,California,1149825
95192,Santa Clara County,California,1149825
95193,Santa Clara County,California,1149825
95194,Santa Clara County,California,1149825
95196,Santa Clara County,California,1149825
95201,San Joaquin County,California,766550
95202,San Joaquin County,California,766550
95203,San Joaquin County,California,766550
95204,San Joaquin County,California,766550
95205,San Joaquin County,California,766550
95206,San Joaquin County,California,766550
95207,San Joaquin County,California,766550
95208,San Joaquin County,California,766550
95209,San Joaquin County,California,766550
95210,San Joaquin County,California,766550
95211,San Joaquin County,California,766550
95212,San Joaquin County,California,766550
95213,San Joaquin County,California,766550
95214,San Joaquin County,California,766550
95215,San Joaquin County,California,766550
95219,San Joaquin County,California,766550
95220,San Joaquin County,California,766550
95221,Calaveras County,California,766550
95222,Calaveras County,California,766550
95223,Calaveras County,California,766550
95224,Calaveras County,California,766550
95225,Calaveras County,California,766550
95226,Calaveras County,California,766550
95227,San Joaquin County,California,766550
95228,Calaveras County,California,766550
95229,Calaveras County,California,766550
95230,San Joaquin County,California,766550
95231,San Joaquin County,California,766550
95232,Calaveras County,California,766550
95233,Calaveras County,California,766550
95234,San Joaquin County,California,766550
95236,San Joaquin County,California,766550
95237,San Joaquin County,California,766550
95240,San Joaquin County,California,766550
95241,San Joaquin County,California,766550
95242,San Joaquin County,California,766550
95245,Calaveras County,California,766550
95246,Calaveras County,California,766550
95247,Calaveras County,California,766550
95248,Calaveras County,California,766550
95249,Calaveras County,California,766550
95250,Calaveras County,California,766550
95251,Calaveras County,California,766550
95252,Calaveras County,California,766550
95253,San Joaquin County,California,766550
95254,Calaveras County,California,766550
95255,Calaveras County,California,766550
95257,Calaveras County,California,766550
95258,San Joaquin County,California,766550
95267,San Joaquin County,California,766550
95269,San Joaquin County,California,766550
95296,San Joaquin County,California,766550
95297,San Joaquin County,California,766550
95301,Merced County,California,766550
95303,Merced County,California,766550
95304,San Joaquin County,California,766550
95305,Tuolumne County,California,766550
95306,Mariposa County,California,766550
95307,Stanislaus County,California,766550
95309,Tuolumne County,California,766550
95310,Tuolumne County,California,766550
95311,Mariposa County,California,766550
95312,Merced County,California,766550
95313,Stanislaus County,California,766550
95314,Tuolumne County,California,766550
95315,Merced County,California,766550
95316,Stanislaus County,California,766550
95317,Merced County,California,766550
95318,Mariposa County,California,766550
95319,Stanislaus County,California,766550
95320,San Joaquin County,California,766550
95321,Tuolumne County,California,766550
95322,Merced County,California,766550
95323,Stanislaus County,California,766550
95324,Merced County,California,766550
95325,Mariposa County,California,766550
95326,Stanislaus County,California,766550
95327,Tuolumne County,California,766550
95328,Stanislaus County,California,766550
95329,Tuolumne County,California,766550
95330,San Joaquin County,California,766550
95333,Merced County,California,766550
95334,Merced County,California,766550
95335,Tuolumne County,California,766550
95336,San Joaquin County,California,766550
95337,San Joaquin County,California,766550
95338,Mariposa County,California,766550
95340,Merced County,California,766550
95341,Merced County,California,766550
95343,Merced County,California,766550
95344,Merced County,California,766550
95345,Mariposa County,California,766550
95346,Tuolumne County,California,766550
95347,Tuolumne County,California,766550
95348,Merced County,California,766550
95350,Stanislaus County,California,766550
95351,Stanislaus County,California,766550
95352,Stanislaus County,California,766550
95353,Stanislaus County,California,766550
95354,Stanislaus County,California,766550
95355,Stanislaus County,California,766550
95356,Stanislaus County,California,766550
95357,Stanislaus County,California,766550
95358,Stanislaus County,California,766550
95360,Stanislaus County,California,766550
95361,Stanislaus County,California,766550
95363,Stanislaus County,California,766550
95364,Tuolumne County,California,766550
95365,Merced County,California,766550
95366,San Joaquin County,California,766550
95367,Stanislaus County,California,766550
95368,Stanislaus County,California,766550
95369,Merced County,California,766550
95370,Tuolumne County,California,766550
95372,Tuolumne County,California,766550
95373,Tuolumne County,California,766550
95374,Merced County,California,766550
95375,Tuolumne County,California,766550
95376,San Joaquin County,California,766550
95377,San Joaquin County,California,766550
95378,San Joaquin County,California,766550
95379,Tuolumne County,California,766550
95380,Stanislaus County,California,766550
95381,Stanislaus County,California,766550
95382,Stanislaus County,California,766550
95383,Tuolumne County,California,766550
95385,Stanislaus County,California,766550
95386,Stanislaus County,California,766550
95387,Stanislaus County,California,766550
95388,Merced County,California,766550
95389,Mariposa County,California,766550
95391,San Joaquin County,California,766550
95397,Stanislaus County,California,766550
95401,Sonoma County,California,877450
95402,Sonoma County,California,877450
95403,Sonoma County,California,877450
95404,Sonoma County,California,877450
95405,Sonoma County,California,877450
95406,Sonoma County,California,877450
95407,Sonoma County,California,877450
95409,Sonoma County,California,877450
95410,Mendocino County,California,766550
95412,Sonoma County,California,877450
95415,Mendocino County,California,766550
95416,Sonoma County,California,877450
95417,Mendocino County,California,766550
95418,Mendocino County,California,766550
95419,Sonoma County,California,877450
95420,Mendocino County,California,766550
95421,Sonoma County,California,877450
95422,Lake County,California,766550
95423,Lake County,California,766550
95424,Lake County,California,766550
95425,Sonoma County,California,877450
95426,Lake County,California,766550
95427,Mendocino County,California,766550
95428,Mendocino County,California,766550
95429,Mendocino County,California,766550
95430,Sonoma County,California,877450
95431,Sonoma County,California,877450
95432,Mendocino County,California,766550
95433,Sonoma County,California,877450
95435,Lake County,California,766550
95436,Sonoma County,California,877450
95437,Mendocino County,California,766550
95439,Sonoma County,California,877450
95441,Sonoma County,California,877450
95442,Sonoma County,California,877450
95443,Lake County,California,766550
95444,Sonoma County,California,877450
95445,Mendocino County,California,766550
95446,Sonoma County,California,877450
95448,Sonoma County,California,877450
95449,Mendocino County,California,766550
95450,Sonoma County,California,877450
95451,Lake County,California,766550
95452,Sonoma County,California,877450
95453,Lake County,California,766550
95454,Mendocino County,California,766550
95456,Mendocino County,California,766550
95457,Lake County,California,766550
95458,Lake County,California,766550
95459,Mendocino County,California,766550
95460,Mendocino County,California,766550
95461,Lake County,California,766550
95462,Sonoma County,California,877450
95463,Mendocino County,California,766550
95464,Lake County,California,766550
95465,Sonoma County,California,877450
95466,Mendocino County,California,766550
95467,Lake County,California,766550
95468,Mendocino County,California,766550
95469,Mendocino County,California,766550
95470,Mendocino County,California,766550
95471,Sonoma County,California,877450
95472,Sonoma County,California,877450
95473,Sonoma County,California,877450
95476,Sonoma County,California,877450
95480,Sonoma County,California,877450
95481,Mendocino County,California,766550
95482,Mendocino County,California,766550
95485,Lake County,California,766550
95486,Sonoma County,California,877450
95487,Sonoma County,California,877450
95488,Mendocino County,California,766550
95490,Mendocino County,California,766550
95492,Sonoma County,California,877450
95493,Lake County,California,766550
95494,Mendocino County,California,766550
95497,Sonoma County,California,877450
95501,Humboldt County,California,766550
95502,Humboldt County,California,766550
95503,Humboldt County,California,766550
95511,Humboldt County,California,766550
95514,Humboldt County,California,766550
95518,Humboldt County,California,766550
95519,Humboldt County,California,766550
95521,Humboldt County,California,766550
95524,Humboldt County,California,766550
95525,Humboldt County,California,766550
95526,Humboldt County,California,766550
95527,Trinity County,California,766550
95528,Humboldt County,California,766550
95531,Del Norte County,California,766550
95532,Del Norte County,California,766550
95534,Humboldt County,California,766550
95536,Humboldt County,California,766550
95537,Humboldt County,California,766550
95538,Del Norte County,California,766550
95540,Humboldt County,California,766550
95542,Humboldt County,California,766550
95543,Del Norte County,California,766550
95545,Humboldt County,California,766550
95546,Humboldt County,California,766550
95547,Humboldt County,California,766550
95548,Del Norte County,California,766550
95549,Humboldt County,California,766550
95550,Humboldt County,California,766550
95551,Humboldt County,California,766550
95552,Trinity County,California,766550
95553,Humboldt County,California,766550
95554,Humboldt County,California,766550
95555,Humboldt County,California,766550
95556,Humboldt County,California,766550
95558,Humboldt County,California,766550
95559,Humboldt County,California,766550
95560,Humboldt County,California,766550
95562,Humboldt County,California,766550
95563,Trinity County,California,766550
95564,Humboldt County,California,766550
95565,Humboldt County,California,766550
95567,Del Norte County,California,766550
95568,Siskiyou County,California,766550
95569,Humboldt County,California,766550
95570,Humboldt County,California,766550
95571,Humboldt County,California,766550
95573,Humboldt County,California,766550
95585,Mendocino County,California,766550
95587,Mendocino County,California,766550
95589,Humboldt County,California,766550
95595,Trinity County,California,766550
95601,Amador County,California,766550
95602,Placer County,California,766550
95603,Placer County,California,766550
95604,Placer County,California,766550
95605,Yolo County,California,766550
95606,Yolo County,California,766550
95607,Yolo County,California,766550
95608,Sacramento County,California,766550
95609,Sacramento County,California,766550
95610,Sacramento County,California,766550
95611,Sacramento County,California,766550
95612,Yolo County,California,766550
95613,El Dorado County,California,766550
95614,El Dorado County,California,766550
95615,Sacramento County,California,766550
95616,Yolo County,California,766550
95617,Yolo County,California,766550
95618,Yolo County,California,766550
95619,El Dorado County,California,766550
95620,Solano County,California,766550
95621,Sacramento County,California,766550
95623,El Dorado County,California,766550
95624,Sacramento County,California,766550
95625,Solano County,California,766550
95626,Sacramento County,California,766550
95627,Yolo County,California,766550
95628,Sacramento County,California,766550
95629,Amador County,California,766550
95630,Sacramento County,California,766550
95631,Placer County,California,766550
95632,Sacramento County,California,766550
95633,El Dorado County,California,766550
95634,El Dorado County,California,766550
95635,El Dorado County,California,766550
95636,El Dorado County,California,766550
95637,Yolo County,California,766550
95638,Sacramento County,California,766550
95639,Sacramento County,California,766550
95640,Amador County,California,766550
95641,Sacramento County,California,766550
95642,Amador County,California,766550
95644,El Dorado County,California,766550
95645,Yolo County,California,766550
95646,Alpine County,California,766550
95648,Placer County,California,766550
95650,Placer County,California,766550
95651,El Dorado County,California,766550
95652,Sacramento County,California,766550
95653,Yolo County,California,766550
95654,Amador County,California,766550
95655,Sacramento County,California,766550
95656,El Dorado County,California,766550
95658,Placer County,California,766550
95659,Sutter County,California,766550
95660,Sacramento County,California,766550
95661,Placer County,California,766550
95662,Sacramento County,California,766550
95663,Placer County,California,766550
95664,El Dorado County,California,766550
95665,Amador County,California,766550
95666,Amador County,California,766550
95667,El Dorado County,California,766550
95668,Sutter County,California,766550
95669,Amador County,California,766550
95670,Sacramento County,California,766550
95671,Sacramento County,California,766550
95672,El Dorado County,California,766550
95673,Sacramento County,California,766550
95674,Sutter County,California,766550
95675,Amador County,California,766550
95676,Sutter County,California,766550
95677,Placer County,California,766550
95678,Placer County,California,766550
95679,Yolo County,California,766550
95680,Sacramento County,California,766550
95681,Placer County,California,766550
95682,El Dorado County,California,766550
95683,Sacramento County,California,766550
95684,El Dorado County,California,766550
95685,Amador County,California,766550
95686,San Joaquin County,California,766550
95687,Solano County,California,766550
95688,Solano County,California,766550
95689,Amador County,California,766550
95690,Sacramento County,California,766550
95691,Yolo County,California,766550
95692,Yuba County,California,766550
95693,Sacramento County,California,766550
95694,Yolo County,California,766550
95695,Yolo County,California,766550
95696,Solano County,California,766550
95697,Yolo County,California,766550
95698,Yolo County,California,766550
95699,Amador County,California,766550
95701,Placer County,California,766550
95703,Placer County,California,766550
95709,El Dorado County,California,766550
95712,Nevada County,California,766550
95713,Placer County,California,766550
95714,Placer County,California,766550
95715,Placer County,California,766550
95717,Placer County,California,766550
95720,El Dorado County,California,766550
95721,El Dorado County,California,766550
95722,Placer County,California,766550
95724,Placer County,California,766550
95726,El Dorado County,California,766550
95728,Placer County,California,766550
95735,El Dorado County,California,766550
95736,Placer County,California,766550
95741,Sacramento County,California,766550
95742,Sacramento County,California,766550
95746,Placer County,California,766550
95747,Placer County,California,766550
95757,Sacramento County,California,766550
95758,Sacramento County,California,766550
95759,Sacramento County,California,766550
95762,El Dorado County,California,766550
95763,Sacramento County,California,766550
95765,Placer County,California,766550
95776,Yolo County,California,766550
95798,Yolo County,California,766550
95799,Yolo County,California,766550
95811,Sacramento County,California,766550
95812,Sacramento County,California,766550
95813,Sacramento County,California,766550
95814,Sacramento County,California,766550
95815,Sacramento County,California,766550
95816,Sacramento County,California,766550
95817,Sacramento County,California,766550
95818,Sacramento County,California,766550
95819,Sacramento County,California,766550
95820,Sacramento County,California,766550
95821,Sacramento County,California,766550
95822,Sacramento County,California,766550
95823,Sacramento County,California,766550
95824,Sacramento County,California,766550
95825,Sacramento County,California,766550
95826,Sacramento County,California,766550
95827,Sacramento County,California,766550
95828,Sacramento County,California,766550
95829,Sacramento County,California,766550
95830,Sacramento County,California,766550
95831,Sacramento County,California,766550
95832,Sacramento County,California,766550
95833,Sacramento County,California,766550
95834,Sacramento County,California,766550
95835,Sacramento County,California,766550
95836,Sacramento County,California,766550
95837,Sacramento County,California,766550
95838,Sacramento County,California,766550
95840,Sacramento County,California,766550
95841,Sacramento County,California,766550
95842,Sacramento County,California,766550
95843,Sacramento County,California,766550
95851,Sacramento County,California,766550
95852,Sacramento County,California,766550
95853,Sacramento County,California,766550
95860,Sacramento County,California,766550
95864,Sacramento County,California,766550
95865,Sacramento County,California,766550
95866,Sacramento County,California,766550
95867,Sacramento County,California,766550
95887,Sacramento County,California,766550
95894,Sacramento County,California,766550
95899,Sacramento County,California,766550
95901,Yuba County,California,766550
95903,Yuba County,California,766550
95910,Sierra County,California,766550
95912,Colusa County,California,766550
95913,Glenn County,California,766550
95914,Butte County,California,766550
95915,Plumas County,California,766550
95916,Butte County,California,766550
95917,Butte County,California,766550
95918,Yuba County,California,766550
95919,Yuba County,California,766550
95920,Glenn County,California,766550
95922,Yuba County,California,766550
95923,Plumas County,California,766550
95924,Nevada County,California,766550
95925,Yuba County,California,766550
95926,Butte County,California,766550
95927,Butte County,California,766550
95928,Butte County,California,766550
95929,Butte County,California,766550
95930,Butte County,California,766550
95932,Colusa County,California,766550
95934,Plumas County,California,766550
95935,Yuba County,California,766550
95936,Sierra County,California,766550
95937,Yolo County,California,766550
95938,Butte County,California,766550
95939,Glenn County,California,766550
95940,Butte County,California,766550
95941,Butte County,California,766550
95942,Butte County,California,766550
95943,Glenn County,California,766550
95944,Sierra County,California,766550
95945,Nevada County,California,766550
95946,Nevada County,California,766550
95947,Plumas County,California,766550
95948,Butte County,California,766550
95949,Nevada County,California,766550
95950,Colusa County,California,766550
95951,Glenn County,California,766550
95953,Sutter County,California,766550
95954,Butte County,California,766550
95955,Colusa County,California,766550
95956,Plumas County,California,766550
95957,Sutter County,California,766550
95958,Butte County,California,766550
95959,Nevada County,California,766550
95960,Nevada County,California,766550
95961,Yuba County,California,766550
95962,Yuba County,California,766550
95963,Glenn County,California,766550
95965,Butte County,California,766550
95966,Butte County,California,766550
95967,Butte County,California,766550
95968,Butte County,California,766550
95969,Butte County,California,766550
95970,Colusa County,California,766550
95971,Plumas County,California,766550
95972,Yuba County,California,766550
95973,Butte County,California,766550
95974,Butte County,California,766550
95975,Nevada County,California,766550
95976,Butte County,California,766550
95977,Nevada County,California,766550
95978,Butte County,California,766550
95979,Colusa County,California,766550
95980,Plumas County,California,766550
95981,Yuba County,California,766550
95982,Sutter County,California,766550
95983,Plumas County,California,766550
95984,Plumas County,California,766550
95986,Nevada County,California,766550
95987,Colusa County,California,766550
95988,Glenn County,California,766550
95991,Sutter County,California,766550
95992,Sutter County,California,766550
95993,Sutter County,California,766550
96001,Shasta County,California,766550
96002,Shasta County,California,766550
96003,Shasta County,California,766550
96006,Modoc County,California,766550
96007,Shasta County,California,766550
96008,Shasta County,California,766550
96009,Lassen County,California,766550
96010,Trinity County,California,766550
96011,Shasta County,California,766550
96013,Shasta County,California,766550
96014,Siskiyou County,California,766550
96015,Modoc County,California,766550
96016,Shasta County,California,766550
96017,Shasta County,California,766550
96019,Shasta County,California,766550
96020,Plumas County,California,766550
96021,Tehama County,California,766550
96022,Tehama County,California,766550
96023,Siskiyou County,California,766550
96024,Trinity County,California,766550
96025,Siskiyou County,California,766550
96027,Siskiyou County,California,766550
96028,Shasta County,California,766550
96029,Tehama County,California,766550
96031,Siskiyou County,California,766550
96032,Siskiyou County,California,766550
96033,Shasta County,California,766550
96034,Siskiyou County,California,766550
96035,Tehama County,California,766550
96037,Siskiyou County,California,766550
96038,Siskiyou County,California,766550
96039,Siskiyou County,California,766550
96040,Shasta County,California,766550
96041,Trinity County,California,766550
96044,Siskiyou County,California,766550
96046,Trinity County,California,766550
96047,Shasta County,California,766550
96048,Trinity County,California,766550
96049,Siskiyou County,California,766550
96050,Siskiyou County,California,766550
96051,Shasta County,California,766550
96052,Trinity County,California,766550
96054,Modoc County,California,766550
96055,Tehama County,California,766550
96056,Shasta County,California,766550
96057,Siskiyou County,California,766550
96058,Siskiyou County,California,766550
96059,Tehama County,California,766550
96061,Tehama County,California,766550
96062,Shasta County,California,766550
96063,Tehama County,California,766550
96064,Siskiyou County,California,766550
96065,Shasta County,California,766550
96067,Siskiyou County,California,766550
96068,Lassen County,California,766550
96069,Shasta County,California,766550
96070,Shasta County,California,766550
96071,Shasta County,California,766550
96073,Shasta County,California,766550
96074,Tehama County,California,766550
96075,Tehama County,California,766550
96076,Trinity County,California,766550
96078,Tehama County,California,766550
96079,Shasta County,California,766550
96080,Tehama County,California,766550
96084,Shasta County,California,766550
96085,Siskiyou County,California,766550
96086,Siskiyou County,California,766550
96087,Shasta County,California,766550
96088,Shasta County,California,766550
96089,Shasta County,California,766550
96090,Tehama County,California,766550
96091,Trinity County,California,766550
96092,Tehama County,California,766550
96093,Trinity County,California,766550
96094,Siskiyou County,California,766550
96095,Shasta County,California,766550
96096,Shasta County,California,766550
96097,Siskiyou County,California,766550
96099,Shasta County,California,766550
96101,Modoc County,California,766550
96103,Plumas County,California,766550
96104,Modoc County,California,766550
96105,Plumas County,California,766550
96106,Plumas County,California,766550
96107,Mono County,California,766550
96108,Modoc County,California,766550
96109,Lassen County,California,766550
96110,Modoc County,California,766550
96111,Sierra County,California,766550
96112,Modoc County,California,766550
96113,Lassen County,California,766550
96114,Lassen County,California,766550
96115,Modoc County,California,766550
96116,Modoc County,California,766550
96117,Lassen County,California,766550
96118,Sierra County,California,766550
96119,Lassen County,California,766550
96120,Alpine County,California,766550
96121,Lassen County,California,766550
96122,Plumas County,California,766550
96123,Lassen County,California,766550
96124,Sierra County,California,766550
96125,Sierra County,California,766550
96126,Sierra County,California,766550
96127,Lassen County,California,766550
96128,Lassen County,California,766550
96129,Plumas County,California,766550
96130,Lassen County,California,766550
96132,Lassen County,California,766550
96133,Mono County,California,766550
96134,Siskiyou County,California,766550
96135,Plumas County,California,766550
96136,Lassen County,California,766550
96137,Lassen County,California,766550
96140,Placer County,California,766550
96141,Placer County,California,766550
96142,El Dorado County,California,766550
96143,Placer County,California,766550
96145,Placer County,California,766550
96146,Placer County,California,766550
