zipCode,county,state,entitlement
35296,Jefferson County,Alabama,726200
35297,Jefferson County,Alabama,726200
35298,Jefferson County,Alabama,726200
35299,Jefferson County,Alabama,726200
35401,Tuscaloosa County,Alabama,726200
35402,Tuscaloosa County,Alabama,726200
35403,Tuscaloosa County,Alabama,726200
35404,Tuscaloosa County,Alabama,726200
35405,Tuscaloosa County,Alabama,726200
35406,Tuscaloosa County,Alabama,726200
35407,Tuscaloosa County,Alabama,726200
35440,Tuscaloosa County,Alabama,726200
35441,Hale County,Alabama,726200
35442,Pickens County,Alabama,726200
35443,Greene County,Alabama,726200
35444,Tuscaloosa County,Alabama,726200
35446,Tuscaloosa County,Alabama,726200
35447,Pickens County,Alabama,726200
35448,Greene County,Alabama,726200
35449,Tuscaloosa County,Alabama,726200
35452,Tuscaloosa County,Alabama,726200
35453,Tuscaloosa County,Alabama,726200
35456,Tuscaloosa County,Alabama,726200
35457,Tuscaloosa County,Alabama,726200
35458,Tuscaloosa County,Alabama,726200
35459,Sumter County,Alabama,726200
35460,Sumter County,Alabama,726200
35461,Pickens County,Alabama,726200
35462,Greene County,Alabama,726200
35463,Tuscaloosa County,Alabama,726200
35464,Sumter County,Alabama,726200
35466,Pickens County,Alabama,726200
35468,Tuscaloosa County,Alabama,726200
35469,Greene County,Alabama,726200
35470,Sumter County,Alabama,726200
35471,Pickens County,Alabama,726200
35473,Tuscaloosa County,Alabama,726200
35474,Hale County,Alabama,726200
35475,Tuscaloosa County,Alabama,726200
35476,Tuscaloosa County,Alabama,726200
35477,Sumter County,Alabama,726200
35478,Tuscaloosa County,Alabama,726200
35480,Tuscaloosa County,Alabama,726200
35481,Pickens County,Alabama,726200
35482,Tuscaloosa County,Alabama,726200
35485,Tuscaloosa County,Alabama,726200
35486,Tuscaloosa County,Alabama,726200
35487,Tuscaloosa County,Alabama,726200
35490,Tuscaloosa County,Alabama,726200
35491,Greene County,Alabama,726200
35501,Walker County,Alabama,726200
35502,Walker County,Alabama,726200
35503,Walker County,Alabama,726200
35504,Walker County,Alabama,726200
35540,Winston County,Alabama,726200
35541,Winston County,Alabama,726200
35542,Fayette County,Alabama,726200
35543,Marion County,Alabama,726200
35544,Lamar County,Alabama,726200
35545,Fayette County,Alabama,726200
35546,Fayette County,Alabama,726200
35548,Marion County,Alabama,726200
35549,Walker County,Alabama,726200
35550,Walker County,Alabama,726200
35551,Winston County,Alabama,726200
35552,Lamar County,Alabama,726200
35553,Winston County,Alabama,726200
35554,Fayette County,Alabama,726200
35555,Fayette County,Alabama,726200
35559,Fayette County,Alabama,726200
35560,Walker County,Alabama,726200
35563,Marion County,Alabama,726200
35564,Marion County,Alabama,726200
35565,Winston County,Alabama,726200
35570,Marion County,Alabama,726200
35571,Franklin County,Alabama,726200
35572,Winston County,Alabama,726200
35573,Walker County,Alabama,726200
35574,Lamar County,Alabama,726200
35575,Winston County,Alabama,726200
35576,Lamar County,Alabama,726200
35577,Winston County,Alabama,726200
35578,Walker County,Alabama,726200
35579,Walker County,Alabama,726200
35580,Walker County,Alabama,726200
35581,Franklin County,Alabama,726200
35582,Franklin County,Alabama,726200
35584,Walker County,Alabama,726200
35585,Franklin County,Alabama,726200
35586,Lamar County,Alabama,726200
35587,Walker County,Alabama,726200
35592,Lamar County,Alabama,726200
35593,Franklin County,Alabama,726200
35594,Marion County,Alabama,726200
35601,Morgan County,Alabama,726200
35602,Morgan County,Alabama,726200
35603,Morgan County,Alabama,726200
35609,Morgan County,Alabama,726200
35610,Lauderdale County,Alabama,726200
35611,Limestone County,Alabama,726200
35612,Limestone County,Alabama,726200
35613,Limestone County,Alabama,726200
35614,Limestone County,Alabama,726200
35615,Limestone County,Alabama,726200
35616,Colbert County,Alabama,726200
35617,Lauderdale County,Alabama,726200
35618,Lawrence County,Alabama,726200
35619,Morgan County,Alabama,726200
35620,Limestone County,Alabama,726200
35621,Morgan County,Alabama,726200
35622,Morgan County,Alabama,726200
35630,Lauderdale County,Alabama,726200
35631,Lauderdale County,Alabama,726200
35632,Lauderdale County,Alabama,726200
35633,Lauderdale County,Alabama,726200
35634,Lauderdale County,Alabama,726200
35640,Morgan County,Alabama,726200
35643,Lawrence County,Alabama,726200
35645,Lauderdale County,Alabama,726200
35646,Colbert County,Alabama,726200
35647,Limestone County,Alabama,726200
35648,Lauderdale County,Alabama,726200
35649,Limestone County,Alabama,726200
35650,Lawrence County,Alabama,726200
35651,Lawrence County,Alabama,726200
35652,Lauderdale County,Alabama,726200
35653,Franklin County,Alabama,726200
35654,Franklin County,Alabama,726200
35660,Colbert County,Alabama,726200
35661,Colbert County,Alabama,726200
35662,Colbert County,Alabama,726200
35670,Morgan County,Alabama,726200
35671,Limestone County,Alabama,726200
35672,Lawrence County,Alabama,726200
35673,Morgan County,Alabama,726200
35674,Colbert County,Alabama,726200
35677,Lauderdale County,Alabama,726200
35699,Morgan County,Alabama,726200
35739,Limestone County,Alabama,726200
35740,Jackson County,Alabama,726200
35741,Madison County,Alabama,726200
35742,Limestone County,Alabama,726200
35744,Jackson County,Alabama,726200
35745,Jackson County,Alabama,726200
35746,Jackson County,Alabama,726200
35747,Marshall County,Alabama,726200
35748,Madison County,Alabama,726200
35749,Madison County,Alabama,726200
35750,Madison County,Alabama,726200
35751,Jackson County,Alabama,726200
35752,Jackson County,Alabama,726200
35754,Morgan County,Alabama,726200
35755,Marshall County,Alabama,726200
35756,Limestone County,Alabama,726200
35757,Madison County,Alabama,726200
35758,Madison County,Alabama,726200
35759,Madison County,Alabama,726200
35760,Madison County,Alabama,726200
35761,Madison County,Alabama,726200
35762,Madison County,Alabama,726200
35763,Madison County,Alabama,726200
35764,Jackson County,Alabama,726200
35765,Jackson County,Alabama,726200
35766,Jackson County,Alabama,726200
35767,Madison County,Alabama,726200
35768,Jackson County,Alabama,726200
35769,Jackson County,Alabama,726200
35771,Jackson County,Alabama,726200
35772,Jackson County,Alabama,726200
35773,Madison County,Alabama,726200
35774,Jackson County,Alabama,726200
35775,Morgan County,Alabama,726200
35776,Jackson County,Alabama,726200
35801,Madison County,Alabama,726200
35802,Madison County,Alabama,726200
35803,Madison County,Alabama,726200
35804,Madison County,Alabama,726200
35805,Madison County,Alabama,726200
35806,Madison County,Alabama,726200
35807,Madison County,Alabama,726200
35808,Madison County,Alabama,726200
35809,Madison County,Alabama,726200
35810,Madison County,Alabama,726200
35811,Madison County,Alabama,726200
35812,Madison County,Alabama,726200
35813,Madison County,Alabama,726200
35814,Madison County,Alabama,726200
35815,Madison County,Alabama,726200
35816,Madison County,Alabama,726200
35824,Madison County,Alabama,726200
35893,Madison County,Alabama,726200
35894,Madison County,Alabama,726200
35895,Madison County,Alabama,726200
35896,Madison County,Alabama,726200
35897,Madison County,Alabama,726200
35898,Madison County,Alabama,726200
35899,Madison County,Alabama,726200
35901,Etowah County,Alabama,726200
35902,Etowah County,Alabama,726200
35903,Etowah County,Alabama,726200
35904,Etowah County,Alabama,726200
35905,Etowah County,Alabama,726200
35906,Etowah County,Alabama,726200
35907,Etowah County,Alabama,726200
35950,Marshall County,Alabama,726200
35951,Marshall County,Alabama,726200
35952,Etowah County,Alabama,726200
35953,St. Clair County,Alabama,726200
35954,Etowah County,Alabama,726200
35956,Etowah County,Alabama,726200
35957,Marshall County,Alabama,726200
35958,Jackson County,Alabama,726200
35959,Cherokee County,Alabama,726200
35960,Cherokee County,Alabama,726200
35961,DeKalb County,Alabama,726200
35962,DeKalb County,Alabama,726200
35963,DeKalb County,Alabama,726200
35964,Marshall County,Alabama,726200
35966,Jackson County,Alabama,726200
35967,DeKalb County,Alabama,726200
35968,DeKalb County,Alabama,726200
35971,DeKalb County,Alabama,726200
35972,Etowah County,Alabama,726200
35973,Cherokee County,Alabama,726200
35974,DeKalb County,Alabama,726200
35975,DeKalb County,Alabama,726200
35976,Marshall County,Alabama,726200
35978,DeKalb County,Alabama,726200
35979,DeKalb County,Alabama,726200
35980,Marshall County,Alabama,726200
35981,DeKalb County,Alabama,726200
35983,Cherokee County,Alabama,726200
35984,DeKalb County,Alabama,726200
35986,DeKalb County,Alabama,726200
35987,St. Clair County,Alabama,726200
35988,DeKalb County,Alabama,726200
35989,DeKalb County,Alabama,726200
35990,Etowah County,Alabama,726200
36003,Autauga County,Alabama,726200
36005,Pike County,Alabama,726200
36006,Autauga County,Alabama,726200
36008,Autauga County,Alabama,726200
36009,Crenshaw County,Alabama,726200
36010,Pike County,Alabama,726200
36013,Montgomery County,Alabama,726200
36015,Butler County,Alabama,726200
36016,Barbour County,Alabama,726200
36017,Barbour County,Alabama,726200
36020,Elmore County,Alabama,726200
36022,Elmore County,Alabama,726200
36023,Tallapoosa County,Alabama,726200
36024,Elmore County,Alabama,726200
36025,Elmore County,Alabama,726200
36026,Coosa County,Alabama,726200
36027,Barbour County,Alabama,726200
36028,Covington County,Alabama,726200
36029,Bullock County,Alabama,726200
36030,Butler County,Alabama,726200
36031,Macon County,Alabama,726200
36032,Lowndes County,Alabama,726200
36033,Butler County,Alabama,726200
36034,Pike County,Alabama,726200
36035,Pike County,Alabama,726200
36036,Montgomery County,Alabama,726200
36037,Butler County,Alabama,726200
36038,Covington County,Alabama,726200
36039,Macon County,Alabama,726200
36040,Lowndes County,Alabama,726200
36041,Crenshaw County,Alabama,726200
36042,Crenshaw County,Alabama,726200
36043,Montgomery County,Alabama,726200
36045,Elmore County,Alabama,726200
36046,Crenshaw County,Alabama,726200
36047,Lowndes County,Alabama,726200
36048,Barbour County,Alabama,726200
36049,Crenshaw County,Alabama,726200
36051,Autauga County,Alabama,726200
36052,Montgomery County,Alabama,726200
36053,Bullock County,Alabama,726200
36054,Elmore County,Alabama,726200
36057,Montgomery County,Alabama,726200
36061,Bullock County,Alabama,726200
36062,Crenshaw County,Alabama,726200
36064,Montgomery County,Alabama,726200
36065,Montgomery County,Alabama,726200
36066,Autauga County,Alabama,726200
36067,Autauga County,Alabama,726200
36068,Autauga County,Alabama,726200
36069,Montgomery County,Alabama,726200
36071,Crenshaw County,Alabama,726200
36072,Barbour County,Alabama,726200
36075,Macon County,Alabama,726200
36078,Elmore County,Alabama,726200
36079,Pike County,Alabama,726200
36080,Elmore County,Alabama,726200
36081,Pike County,Alabama,726200
36082,Pike County,Alabama,726200
36083,Macon County,Alabama,726200
36087,Macon County,Alabama,726200
36088,Macon County,Alabama,726200
36089,Bullock County,Alabama,726200
36091,Chilton County,Alabama,726200
36092,Elmore County,Alabama,726200
36093,Elmore County,Alabama,726200
36101,Montgomery County,Alabama,726200
36102,Montgomery County,Alabama,726200
36103,Montgomery County,Alabama,726200
36104,Montgomery County,Alabama,726200
36105,Montgomery County,Alabama,726200
36106,Montgomery County,Alabama,726200
36107,Montgomery County,Alabama,726200
36108,Montgomery County,Alabama,726200
36109,Montgomery County,Alabama,726200
36110,Montgomery County,Alabama,726200
36111,Montgomery County,Alabama,726200
36112,Montgomery County,Alabama,726200
36113,Montgomery County,Alabama,726200
36114,Montgomery County,Alabama,726200
36115,Montgomery County,Alabama,726200
36116,Montgomery County,Alabama,726200
36117,Montgomery County,Alabama,726200
36118,Montgomery County,Alabama,726200
36119,Montgomery County,Alabama,726200
36120,Montgomery County,Alabama,726200
36121,Montgomery County,Alabama,726200
36123,Montgomery County,Alabama,726200
36124,Montgomery County,Alabama,726200
36125,Montgomery County,Alabama,726200
36130,Montgomery County,Alabama,726200
36131,Montgomery County,Alabama,726200
36132,Montgomery County,Alabama,726200
36133,Montgomery County,Alabama,726200
36134,Montgomery County,Alabama,726200
36135,Montgomery County,Alabama,726200
36140,Montgomery County,Alabama,726200
36141,Montgomery County,Alabama,726200
36142,Montgomery County,Alabama,726200
36177,Montgomery County,Alabama,726200
36191,Montgomery County,Alabama,726200
36201,Calhoun County,Alabama,726200
36202,Calhoun County,Alabama,726200
36203,Calhoun County,Alabama,726200
36204,Calhoun County,Alabama,726200
36205,Calhoun County,Alabama,726200
36206,Calhoun County,Alabama,726200
36207,Calhoun County,Alabama,726200
36210,Calhoun County,Alabama,726200
36250,Calhoun County,Alabama,726200
36251,Clay County,Alabama,726200
36253,Calhoun County,Alabama,726200
36254,Calhoun County,Alabama,726200
36255,Clay County,Alabama,726200
36256,Tallapoosa County,Alabama,726200
36257,Calhoun County,Alabama,726200
36258,Clay County,Alabama,726200
36260,Calhoun County,Alabama,726200
36261,Cleburne County,Alabama,726200
36262,Cleburne County,Alabama,726200
36263,Randolph County,Alabama,726200
36264,Cleburne County,Alabama,726200
36265,Calhoun County,Alabama,726200
36266,Clay County,Alabama,726200
36267,Clay County,Alabama,726200
36268,Talladega County,Alabama,726200
36269,Cleburne County,Alabama,726200
36271,Calhoun County,Alabama,726200
36272,Calhoun County,Alabama,726200
36273,Cleburne County,Alabama,726200
36274,Randolph County,Alabama,726200
36275,Cherokee County,Alabama,726200
36276,Randolph County,Alabama,726200
36277,Calhoun County,Alabama,726200
36278,Randolph County,Alabama,726200
36279,Calhoun County,Alabama,726200
36280,Randolph County,Alabama,726200
36301,Houston County,Alabama,726200
36302,Houston County,Alabama,726200
36303,Houston County,Alabama,726200
36304,Houston County,Alabama,726200
36305,Houston County,Alabama,726200
36310,Henry County,Alabama,726200
36311,Dale County,Alabama,726200
36312,Houston County,Alabama,726200
36313,Geneva County,Alabama,726200
36314,Geneva County,Alabama,726200
36316,Geneva County,Alabama,726200
36317,Henry County,Alabama,726200
36318,Geneva County,Alabama,726200
36319,Houston County,Alabama,726200
36320,Houston County,Alabama,726200
36321,Houston County,Alabama,726200
36322,Dale County,Alabama,726200
36323,Coffee County,Alabama,726200
36330,Coffee County,Alabama,726200
36331,Coffee County,Alabama,726200
36340,Geneva County,Alabama,726200
36343,Houston County,Alabama,726200
36344,Geneva County,Alabama,726200
36345,Henry County,Alabama,726200
36346,Coffee County,Alabama,726200
36349,Geneva County,Alabama,726200
36350,Dale County,Alabama,726200
36351,Coffee County,Alabama,726200
36352,Houston County,Alabama,726200
36353,Henry County,Alabama,726200
36360,Dale County,Alabama,726200
36361,Dale County,Alabama,726200
36362,Dale County,Alabama,726200
36370,Houston County,Alabama,726200
36371,Dale County,Alabama,726200
36373,Henry County,Alabama,726200
36374,Dale County,Alabama,726200
36375,Geneva County,Alabama,726200
36376,Houston County,Alabama,726200
36401,Conecuh County,Alabama,726200
36420,Covington County,Alabama,726200
36421,Covington County,Alabama,726200
36425,Monroe County,Alabama,726200
36426,Escambia County,Alabama,726200
36427,Escambia County,Alabama,726200
36429,Conecuh County,Alabama,726200
36432,Conecuh County,Alabama,726200
36435,Wilcox County,Alabama,726200
36436,Clarke County,Alabama,726200
36439,Monroe County,Alabama,726200
36441,Escambia County,Alabama,726200
36442,Covington County,Alabama,726200
36444,Monroe County,Alabama,726200
36445,Monroe County,Alabama,726200
36446,Clarke County,Alabama,726200
36449,Monroe County,Alabama,726200
36451,Clarke County,Alabama,726200
36453,Covington County,Alabama,726200
36454,Conecuh County,Alabama,726200
36455,Covington County,Alabama,726200
36456,Butler County,Alabama,726200
36457,Monroe County,Alabama,726200
36458,Monroe County,Alabama,726200
36460,Monroe County,Alabama,726200
36461,Monroe County,Alabama,726200
36462,Monroe County,Alabama,726200
36467,Covington County,Alabama,726200
36470,Monroe County,Alabama,726200
36471,Monroe County,Alabama,726200
36473,Conecuh County,Alabama,726200
36474,Covington County,Alabama,726200
36475,Conecuh County,Alabama,726200
36476,Covington County,Alabama,726200
36477,Geneva County,Alabama,726200
36480,Monroe County,Alabama,726200
36481,Monroe County,Alabama,726200
36482,Clarke County,Alabama,726200
36483,Covington County,Alabama,726200
36501,Clarke County,Alabama,726200
36502,Escambia County,Alabama,726200
36503,Escambia County,Alabama,726200
36504,Escambia County,Alabama,726200
36505,Mobile County,Alabama,726200
36507,Baldwin County,Alabama,726200
36509,Mobile County,Alabama,726200
36511,Baldwin County,Alabama,726200
36512,Mobile County,Alabama,726200
36513,Washington County,Alabama,726200
36515,Clarke County,Alabama,726200
36518,Washington County,Alabama,726200
36521,Mobile County,Alabama,726200
36522,Mobile County,Alabama,726200
36523,Mobile County,Alabama,726200
36524,Clarke County,Alabama,726200
36525,Mobile County,Alabama,726200
36526,Baldwin County,Alabama,726200
36527,Baldwin County,Alabama,726200
36528,Mobile County,Alabama,726200
36529,Washington County,Alabama,726200
36530,Baldwin County,Alabama,726200
36532,Baldwin County,Alabama,726200
36533,Baldwin County,Alabama,726200
36535,Baldwin County,Alabama,726200
36536,Baldwin County,Alabama,726200
36538,Washington County,Alabama,726200
36539,Washington County,Alabama,726200
36540,Clarke County,Alabama,726200
36541,Mobile County,Alabama,726200
36542,Baldwin County,Alabama,726200
36543,Escambia County,Alabama,726200
36544,Mobile County,Alabama,726200
36545,Clarke County,Alabama,726200
36547,Baldwin County,Alabama,726200
36548,Washington County,Alabama,726200
36549,Baldwin County,Alabama,726200
36550,Baldwin County,Alabama,726200
36551,Baldwin County,Alabama,726200
36553,Washington County,Alabama,726200
36555,Baldwin County,Alabama,726200
36556,Washington County,Alabama,726200
36558,Washington County,Alabama,726200
36559,Baldwin County,Alabama,726200
36560,Mobile County,Alabama,726200
36561,Baldwin County,Alabama,726200
36562,Baldwin County,Alabama,726200
36564,Baldwin County,Alabama,726200
36567,Baldwin County,Alabama,726200
36568,Mobile County,Alabama,726200
36569,Washington County,Alabama,726200
36571,Mobile County,Alabama,726200
36572,Mobile County,Alabama,726200
36574,Baldwin County,Alabama,726200
36575,Mobile County,Alabama,726200
36576,Baldwin County,Alabama,726200
36577,Baldwin County,Alabama,726200
36578,Baldwin County,Alabama,726200
36579,Baldwin County,Alabama,726200
36580,Baldwin County,Alabama,726200
36581,Washington County,Alabama,726200
36582,Mobile County,Alabama,726200
36583,Washington County,Alabama,726200
36584,Washington County,Alabama,726200
36585,Washington County,Alabama,726200
36587,Mobile County,Alabama,726200
36590,Mobile County,Alabama,726200
36601,Mobile County,Alabama,726200
36602,Mobile County,Alabama,726200
36603,Mobile County,Alabama,726200
36604,Mobile County,Alabama,726200
36605,Mobile County,Alabama,726200
36606,Mobile County,Alabama,726200
36607,Mobile County,Alabama,726200
36608,Mobile County,Alabama,726200
36609,Mobile County,Alabama,726200
36610,Mobile County,Alabama,726200
36611,Mobile County,Alabama,726200
36612,Mobile County,Alabama,726200
36613,Mobile County,Alabama,726200
36615,Mobile County,Alabama,726200
36616,Mobile County,Alabama,726200
36617,Mobile County,Alabama,726200
36618,Mobile County,Alabama,726200
36619,Mobile County,Alabama,726200
36621,Mobile County,Alabama,726200
36622,Mobile County,Alabama,726200
36625,Mobile County,Alabama,726200
36628,Mobile County,Alabama,726200
36630,Mobile County,Alabama,726200
36633,Mobile County,Alabama,726200
36640,Mobile County,Alabama,726200
36641,Mobile County,Alabama,726200
36644,Mobile County,Alabama,726200
36652,Mobile County,Alabama,726200
36660,Mobile County,Alabama,726200
36663,Mobile County,Alabama,726200
36670,Mobile County,Alabama,726200
36671,Mobile County,Alabama,726200
36675,Mobile County,Alabama,726200
36685,Mobile County,Alabama,726200
36688,Mobile County,Alabama,726200
36689,Mobile County,Alabama,726200
36690,Mobile County,Alabama,726200
36691,Mobile County,Alabama,726200
36693,Mobile County,Alabama,726200
36695,Mobile County,Alabama,726200
36701,Dallas County,Alabama,726200
36702,Dallas County,Alabama,726200
36703,Dallas County,Alabama,726200
36720,Wilcox County,Alabama,726200
36721,Wilcox County,Alabama,726200
36722,Wilcox County,Alabama,726200
36723,Wilcox County,Alabama,726200
36726,Wilcox County,Alabama,726200
36727,Clarke County,Alabama,726200
36728,Wilcox County,Alabama,726200
36732,Marengo County,Alabama,726200
36736,Marengo County,Alabama,726200
36738,Marengo County,Alabama,726200
36740,Greene County,Alabama,726200
36741,Wilcox County,Alabama,726200
36742,Marengo County,Alabama,726200
36744,Hale County,Alabama,726200
36745,Marengo County,Alabama,726200
36748,Marengo County,Alabama,726200
36749,Autauga County,Alabama,726200
36750,Chilton County,Alabama,726200
36751,Monroe County,Alabama,726200
36752,Lowndes County,Alabama,726200
36753,Monroe County,Alabama,726200
36754,Marengo County,Alabama,726200
36756,Perry County,Alabama,726200
36758,Dallas County,Alabama,726200
36759,Dallas County,Alabama,726200
36761,Dallas County,Alabama,726200
36762,Clarke County,Alabama,726200
36763,Marengo County,Alabama,726200
36764,Marengo County,Alabama,726200
36765,Hale County,Alabama,726200
36766,Wilcox County,Alabama,726200
36767,Dallas County,Alabama,726200
36768,Wilcox County,Alabama,726200
36769,Wilcox County,Alabama,726200
36773,Dallas County,Alabama,726200
36775,Dallas County,Alabama,726200
36776,Hale County,Alabama,726200
36782,Marengo County,Alabama,726200
36783,Marengo County,Alabama,726200
36784,Clarke County,Alabama,726200
36785,Lowndes County,Alabama,726200
36786,Perry County,Alabama,726200
36790,Chilton County,Alabama,726200
36792,Bibb County,Alabama,726200
36793,Bibb County,Alabama,726200
36801,Lee County,Alabama,726200
36802,Lee County,Alabama,726200
36803,Lee County,Alabama,726200
36804,Lee County,Alabama,726200
36830,Lee County,Alabama,726200
36831,Lee County,Alabama,726200
36832,Lee County,Alabama,726200
36849,Lee County,Alabama,726200
36850,Tallapoosa County,Alabama,726200
36851,Russell County,Alabama,726200
36852,Lee County,Alabama,726200
36853,Tallapoosa County,Alabama,726200
36854,Chambers County,Alabama,726200
36855,Chambers County,Alabama,726200
